   证券代码            证券名称
000713.SZ       丰乐种业
000998.SZ       隆平高科
002041.SZ       登海种业
300087.SZ       荃银高科
300143.SZ       星河生物
300189.SZ       神农基因
600108.SH       亚盛集团
600354.SH       敦煌种业
600359.SH       新农开发
600371.SH       万向德农
600506.SH       香梨股份
600540.SH       新赛股份
600598.SH       北大荒
601118.SH       海南橡胶


数据来源：东方财富Choice数据
