   证券代码            证券名称
000735.SZ       罗牛山
000860.SZ       顺鑫农业
002143.SZ       印纪传媒
002234.SZ       民和股份
002299.SZ       圣农发展
002321.SZ       华英农业
002458.SZ       益生股份
002477.SZ       雏鹰农牧
002505.SZ       大康农业
002714.SZ       牧原股份
300106.SZ       西部牧业
300313.SZ       天山生物
600695.SH       绿庭投资
600965.SH       福成股份
600975.SH       新五丰
900919.SH       绿庭B股


数据来源：东方财富Choice数据
