   证券代码            证券名称
000589.SZ       黔轮胎A
000599.SZ       青岛双星
002068.SZ       黑猫股份
002224.SZ       三力士
002381.SZ       双箭股份
002442.SZ       龙星化工
300031.SZ       宝通科技
300108.SZ       双龙股份
300121.SZ       阳谷华泰
300320.SZ       海达股份
600182.SH       S佳通
600469.SH       风神股份
600579.SH       天华院
600623.SH       华谊集团
601058.SH       赛轮金宇
900909.SH       华谊B股


数据来源：东方财富Choice数据
