   证券代码            证券名称
000532.SZ       力合股份
000636.SZ       风华高科
000733.SZ       振华科技
000823.SZ       超声电子
002134.SZ       天津普林
002138.SZ       顺络电子
002199.SZ       *ST东晶
002222.SZ       福晶科技
002288.SZ       超华科技
002389.SZ       南洋科技
002436.SZ       兴森科技
002463.SZ       沪电股份
002484.SZ       江海股份
002579.SZ       中京电子
002618.SZ       丹邦科技
002636.SZ       金安国纪
300319.SZ       麦捷科技
600183.SH       生益科技
600237.SH       铜峰电子
600563.SH       法拉电子
600654.SH       中安消


数据来源：东方财富Choice数据
