   证券代码            证券名称
600064.SH       南京高科
600082.SH       海泰发展
600215.SH       长春经开
600463.SH       空港股份
600604.SH       市北高新
600639.SH       浦东金桥
600648.SH       外高桥
600658.SH       电子城
600663.SH       陆家嘴
600895.SH       张江高科
900902.SH       市北B股
900911.SH       金桥B股
900912.SH       外高B股
900932.SH       陆家B股


数据来源：东方财富Choice数据
