   证券代码            证券名称
000059.SZ       华锦股份
000096.SZ       广聚能源
000554.SZ       泰山石油
000637.SZ       茂化实华
000698.SZ       沈阳化工
000819.SZ       岳阳兴长
002192.SZ       融捷股份
002221.SZ       东华能源
002377.SZ       国创高新
002778.SZ       高科石化
300135.SZ       宝利国际
300384.SZ       三联虹普
600028.SH       中国石化
600256.SH       广汇能源
600387.SH       海越股份
600688.SH       上海石化
603003.SH       龙宇燃油


数据来源：东方财富Choice数据
