   证券代码            证券名称
000639.SZ       西王食品
000893.SZ       东凌国际
000911.SZ       南宁糖业
000930.SZ       中粮生化
000972.SZ       中基健康
002220.SZ       天宝股份
002286.SZ       保龄宝
002604.SZ       龙力生物
300138.SZ       晨光生物
300149.SZ       量子高科
300175.SZ       朗源股份
300268.SZ       万福生科
600127.SH       金健米业
600191.SH       华资实业
600298.SH       安琪酵母
600737.SH       中粮糖业
600962.SH       国投中鲁


数据来源：东方财富Choice数据
