   证券代码            证券名称
000001.SZ       平安银行
002142.SZ       宁波银行
600000.SH       浦发银行
600015.SH       华夏银行
600016.SH       民生银行
600036.SH       招商银行
601009.SH       南京银行
601166.SH       兴业银行
601169.SH       北京银行
601288.SH       农业银行
601328.SH       交通银行
601398.SH       工商银行
601818.SH       光大银行
601939.SH       建设银行
601988.SH       中国银行
601998.SH       中信银行


数据来源：东方财富Choice数据
