代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股(亿)	
600765	中航重机	0.76	15.91	0.12	15.88	15.90	81607	8	-0.18	          1.05	15.79	15.95	15.72	15.79	    85.40	129504056	  0.58	机械基件	贵州	1.46	15.87	39529	42077	  0.94	65	22	--  	          7.78	
600795	国电电力	0.62	3.26	0.02	3.25	3.26	608415	445	0.00	          0.31	3.24	3.26	3.21	3.24	     9.92	197092672	  0.61	火力发电	辽宁	1.54	3.24	282802	325612	  0.87	36982	34463	--  	        196.50	
600818	中路股份	0.13	30.40	0.04	30.39	30.40	39381	51	-0.13	          1.65	30.50	30.53	29.76	30.36	    92.25	118803792	  0.51	文教休闲	上海	2.54	30.17	21570	17811	  1.21	62	10	--  	          2.38	
600863	内蒙华电	0.62	3.23	0.02	3.22	3.23	136947	1	0.00	          0.24	3.21	3.23	3.19	3.21	    25.80	43992344	  0.59	火力发电	内蒙	1.25	3.21	55931	81016	  0.69	6284	6793	--  	         58.08	
600864	哈投股份	-0.09	10.70	-0.01	10.68	10.69	60411	10	0.46	          1.11	10.60	10.74	10.47	10.71	    45.51	64057816	  0.58	火力发电	黑龙江	2.52	10.60	36488	23922	  1.53	102	74	--  	          5.46	
600875	东方电气	0.00	10.79	0.00	--  	--  	0	0	0.00	          0.00	--  	--  	--  	10.79	--  	0	  0.00	电气设备	四川	0.00	10.79	0	0	--  	0	0	--  	         19.97	
601016	节能风电	1.05	8.65	0.09	8.64	8.65	135183	370	0.00	          1.21	8.57	8.67	8.50	8.56	    95.30	116117600	  1.45	新型电力	北京	1.99	8.59	54829	80353	  0.68	272	454	--  	         11.18	
601218	吉鑫科技	0.00	5.49	0.00	5.49	5.50	75036	20	-0.18	          0.76	5.50	5.51	5.43	5.49	    43.28	41104920	  0.96	机械基件	江苏	1.46	5.48	46066	28969	  1.59	441	913	--  	          9.92	
601558	华锐风电	0.00	2.18	0.00	2.18	2.19	637697	3	0.00	          1.13	2.18	2.19	2.16	2.18	--  	138683520	  0.87	电气设备	北京	1.38	2.17	300327	337369	  0.89	56963	139331	--  	         56.62	
601727	上海电气	0.00	8.42	0.00	--  	--  	0	0	0.00	          0.00	--  	--  	--  	8.42	    47.95	0	  0.00	电气设备	上海	0.00	8.42	0	0	--  	0	0	--  	         98.51	
603218	日月股份	-0.99	49.01	-0.49	49.02	49.03	60634	37	-0.10	         14.79	49.50	49.70	48.20	49.50	    60.83	296160928	  0.49	工程机械	浙江	3.03	48.84	30784	29850	  1.03	5	4	--  	          0.41	
数据来源:通达信
