代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股(亿)	
000032	深桑达Ａ	--  	15.71	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	15.71	    87.17	0	  0.00	元器件	深圳	0.00	15.71	0	0	--  	0	0	--  	          2.79	
000701	厦门信达	-0.07	14.60	-0.01	14.59	14.60	61208	1561	-0.06	          1.72	14.56	14.65	14.47	14.61	    46.11	89260472	  1.00	综合类	福建	1.23	14.58	23866	37342	  0.64	1167	79264	--  	          3.57	
000851	高鸿股份	2.63	12.50	0.32	12.49	12.50	181052	2040	0.08	          3.48	12.18	12.55	12.07	12.18	   145.01	224786416	  1.39	软件服务	贵州	3.94	12.42	80118	100933	  0.79	1003	1849	--  	          5.20	
000948	南天信息	0.42	16.73	0.07	16.73	16.74	22746	674	0.05	          0.92	16.67	16.77	16.42	16.66	--  	37916904	  0.70	软件服务	云南	2.10	16.67	11381	11365	  1.00	42	222	--  	          2.46	
000997	新 大 陆	3.68	19.17	0.68	19.16	19.17	223482	3992	0.05	          2.42	18.68	19.21	18.52	18.49	    37.57	424840672	  2.03	软件服务	福建	3.73	19.01	105007	118474	  0.89	1261	1045	--  	          9.24	
002017	东信和平	0.28	14.09	0.04	14.08	14.09	41431	892	0.07	          1.21	14.07	14.12	13.88	14.05	    88.22	58097868	  0.92	通信设备	广东	1.71	14.02	21222	20208	  1.05	331	789	--  	          3.44	
002049	紫光国芯	--  	30.88	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	30.88	    50.85	0	  0.00	元器件	河北	0.00	30.88	0	0	--  	0	0	--  	          5.96	
002095	生 意 宝	-0.33	42.60	-0.14	42.59	42.60	26300	801	0.02	          1.05	42.80	42.80	42.08	42.74	   503.03	111614136	  0.69	互联网	浙江	1.68	42.44	13472	12828	  1.05	22	287	--  	          2.52	
002104	恒宝股份	1.19	11.04	0.13	11.04	11.05	64669	1615	0.09	          0.91	10.93	11.04	10.82	10.91	    47.18	70832200	  0.90	元器件	江苏	2.02	10.95	29192	35477	  0.82	75	1099	--  	          7.09	
002117	东港股份	-0.30	30.10	-0.09	30.10	30.12	24044	225	-0.26	          0.66	30.15	30.61	29.82	30.19	    55.12	72882176	  0.74	广告包装	山东	2.62	30.31	11005	13038	  0.84	171	93	--  	          3.64	
002119	康强电子	1.28	21.33	0.27	21.33	21.34	23387	474	0.04	          1.16	21.11	21.38	20.92	21.06	   103.19	49540632	  0.71	半导体	浙江	2.18	21.18	10783	12603	  0.86	188	155	--  	          2.02	
002138	顺络电子	2.27	18.51	0.41	18.50	18.51	86385	2293	0.10	          1.28	18.13	18.60	18.06	18.10	    38.84	159371552	  2.14	元器件	深圳	2.98	18.45	32940	53444	  0.62	220	282	--  	          6.73	
002152	广电运通	0.39	12.89	0.05	12.88	12.89	100315	444	0.00	          0.78	12.78	12.91	12.70	12.84	    30.87	128738552	  1.36	电脑设备	广东	1.64	12.83	64157	36157	  1.77	300	14	--  	         12.87	
002156	通富微电	2.71	11.00	0.29	11.00	11.01	126500	2154	0.09	          1.30	10.73	11.08	10.65	10.71	    64.63	137922592	  1.46	半导体	江苏	4.01	10.90	50902	75598	  0.67	111	733	--  	          9.72	
002177	御银股份	2.43	7.60	0.18	7.59	7.60	110976	2174	0.13	          1.78	7.42	7.63	7.41	7.42	   129.37	83752216	  1.49	电脑设备	广东	2.96	7.55	47286	63690	  0.74	744	4409	--  	          6.22	
