代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股(亿)	
000875	吉电股份	0.50	6.08	0.03	6.08	6.09	82805	756	0.00	          0.74	6.05	6.09	6.01	6.05	   162.96	50200372	  0.83	火力发电	吉林	1.32	6.06	35385	47420	  0.75	1076	4991	--  	         11.16	
000877	天山股份	-0.97	14.25	-0.14	14.24	14.25	1167453	14730	0.14	         13.27	14.23	14.68	14.07	14.39	  2173.41	1672318976	  1.03	水泥	新疆	4.24	14.32	634918	532535	  1.19	11740	810	--  	          8.80	
000881	中广核技	-0.19	26.71	-0.05	26.71	26.72	27830	531	0.03	          0.90	26.54	26.85	26.29	26.76	 35504.14	74101056	  0.52	综合类	辽宁	2.09	26.63	13058	14771	  0.88	336	374	--  	          3.08	
000883	湖北能源	0.63	4.78	0.03	4.77	4.78	107673	992	0.00	          0.20	4.76	4.79	4.71	4.75	    12.75	51197832	  0.97	火力发电	湖北	1.68	4.75	53728	53944	  1.00	2871	1811	--  	         53.46	
000897	津滨发展	1.44	4.93	0.07	4.92	4.93	155311	2490	0.20	          0.96	4.82	4.95	4.80	4.86	   114.63	76195880	  0.78	区域地产	天津	3.09	4.91	68157	87154	  0.78	834	3783	--  	         16.17	
000922	佳电股份	0.09	10.79	0.01	10.79	10.80	133364	3238	0.18	          2.91	10.78	10.83	10.57	10.78	--  	142758848	  0.59	电气设备	黑龙江	2.41	10.70	62691	70673	  0.89	433	977	--  	          4.58	
000930	中粮生化	0.68	13.36	0.09	13.35	13.36	352729	7079	0.07	          3.66	13.22	13.37	13.11	13.27	    91.20	467534816	  0.78	农业综合	安徽	1.96	13.25	148902	203827	  0.73	1127	1254	--  	          9.64	
000958	东方能源	0.21	14.07	0.03	14.07	14.08	44656	200	0.00	          1.34	13.99	14.12	13.83	14.04	    20.45	62543204	  0.73	火力发电	河北	2.07	14.01	20385	24271	  0.84	174	796	--  	          3.33	
000966	长源电力	0.34	5.95	0.02	5.95	5.96	42722	396	-0.16	          0.39	5.93	5.96	5.90	5.93	     9.30	25355326	  0.79	火力发电	湖北	1.01	5.93	18335	24387	  0.75	717	1922	--  	         11.08	
000985	大庆华科	-0.77	33.64	-0.26	33.63	33.64	25450	280	0.14	          1.96	33.89	33.89	32.85	33.90	   156.70	84572072	  0.91	化工原料	黑龙江	3.07	33.23	13499	11951	  1.13	73	155	--  	          1.30	
002039	黔源电力	-0.06	16.43	-0.01	16.43	16.44	15866	610	-0.06	          0.52	16.41	16.45	16.23	16.44	    19.47	25950398	  0.88	水力发电	贵州	1.34	16.36	9674	6192	  1.56	77	41	--  	          3.05	
002066	瑞泰科技	0.23	17.46	0.04	17.46	17.47	38637	1032	0.00	          1.67	17.45	17.49	17.15	17.42	   110.39	67020280	  0.65	其他建材	北京	1.95	17.35	19417	19219	  1.01	69	259	--  	          2.31	
002080	中材科技	0.52	19.40	0.10	19.39	19.40	20314	727	-0.10	          1.11	19.28	19.48	19.04	19.30	    34.66	39312704	  0.36	化纤	江苏	2.28	19.35	10019	10295	  0.97	18	128	--  	          1.83	
002116	中国海诚	0.66	13.73	0.09	13.73	13.74	21174	567	-0.21	          0.51	13.69	13.79	13.50	13.64	    53.05	28995492	  1.01	建筑施工	上海	2.13	13.69	10786	10387	  1.04	436	39	--  	          4.12	
002128	露天煤业	2.18	8.92	0.19	8.92	8.93	118048	709	0.11	          0.74	8.74	8.94	8.71	8.73	    21.97	104571008	  1.12	煤炭开采	内蒙	2.63	8.86	47404	70644	  0.67	877	1714	--  	         15.88	
002189	利达光电	0.97	22.85	0.22	22.84	22.85	28006	218	0.00	          1.41	22.69	22.87	22.30	22.63	   251.88	63631072	  0.84	元器件	河南	2.52	22.72	14170	13836	  1.02	17	1398	--  	          1.99	
002205	国统股份	0.75	30.95	0.23	30.94	30.95	28512	335	0.03	          2.45	30.78	31.00	30.18	30.72	--  	87194976	  1.24	其他建材	新疆	2.67	30.58	15643	12869	  1.22	102	56	--  	          1.16	
002246	北化股份	-0.34	14.86	-0.05	14.86	14.87	91033	2494	0.47	          2.20	14.88	14.89	14.55	14.91	    67.03	134019176	  0.69	化工原料	四川	2.28	14.72	48388	42644	  1.13	409	61	--  	          4.14	
002265	西仪股份	0.78	25.93	0.20	25.93	25.94	56091	1674	-0.07	          1.93	25.64	25.96	25.32	25.73	  1805.69	144434400	  0.54	汽车配件	云南	2.49	25.75	29843	26248	  1.14	1112	182	--  	          2.91	
002423	*ST中特	0.14	13.95	0.02	13.95	13.96	38988	523	0.07	          0.84	13.78	14.07	13.56	13.93	--  	53991368	  0.53	特种钢	河南	3.66	13.85	20279	18709	  1.08	39	57	--  	          4.66	
002643	万润股份	2.24	39.26	0.86	39.25	39.26	63649	539	0.02	          2.05	38.51	39.55	38.11	38.40	    44.80	248801056	  1.18	化工原料	山东	3.75	39.09	26794	36854	  0.73	153	104	--  	          3.10	
