证券代码	证券名称	"总股本
[截止日期]2016-12-31
[单位]股"	"流通A股
[截止日期]2016-12-31
[单位]股"	"自由流通股本
[截止日期]2016-12-31
[单位]股"	"总股本
[截止日期]2016-09-30
[单位]股"	"流通A股
[截止日期]2016-09-30
[单位]股"	"自由流通股本
[截止日期]2016-09-30
[单位]股"	"总股本
[截止日期]2016-06-30
[单位]股"	"流通A股
[截止日期]2016-06-30
[单位]股"	"自由流通股本
[截止日期]2016-06-30
[单位]股"	"总股本
[截止日期]2015-12-31
[单位]股"	"流通A股
[截止日期]2015-12-31
[单位]股"	"自由流通股本
[截止日期]2015-12-31
[单位]股"	"总股本
[截止日期]2015-06-30
[单位]股"	"流通A股
[截止日期]2015-06-30
[单位]股"	"自由流通股本
[截止日期]2015-06-30
[单位]股"	"总股本
[截止日期]2014-12-31
[单位]股"	"流通A股
[截止日期]2014-12-31
[单位]股"	"自由流通股本
[截止日期]2014-12-31
[单位]股"	"总股本
[截止日期]2014-06-30
[单位]股"	"流通A股
[截止日期]2014-06-30
[单位]股"	"自由流通股本
[截止日期]2014-06-30
[单位]股"	"总股本
[截止日期]2013-12-31
[单位]股"	"流通A股
[截止日期]2013-12-31
[单位]股"	"自由流通股本
[截止日期]2013-12-31
[单位]股"	"总股本
[截止日期]2013-06-30
[单位]股"	"流通A股
[截止日期]2013-06-30
[单位]股"	"自由流通股本
[截止日期]2013-06-30
[单位]股"	"总股本
[截止日期]2012-12-31
[单位]股"	"流通A股
[截止日期]2012-12-31
[单位]股"	"自由流通股本
[截止日期]2012-12-31
[单位]股"	"总股本
[截止日期]2012-06-30
[单位]股"	"流通A股
[截止日期]2012-06-30
[单位]股"	"总股本
[截止日期]2011-12-31
[单位]股"	"流通A股
[截止日期]2011-12-31
[单位]股"	"总股本
[截止日期]2011-06-30
[单位]股"	"流通A股
[截止日期]2011-06-30
[单位]股"	"总股本
[截止日期]2010-12-31
[单位]股"	"流通A股
[截止日期]2010-12-31
[单位]股"	"总股本
[截止日期]2010-06-30
[单位]股"	"流通A股
[截止日期]2010-06-30
[单位]股"
000001.SZ	平安银行	"17,170,411,366"	"14,631,180,387"	"8,585,205,683"	"17,170,411,366"	"14,631,180,387"	"6,868,164,546"	"17,170,411,366"	"14,631,180,387"	"6,868,164,546"	"14,308,676,139"	"11,804,054,579"	"5,723,470,456"	"14,308,676,139"	"11,804,054,579"	"5,723,470,456"	"11,424,894,787"	"9,836,712,150"	"5,712,447,394"	"11,424,894,787"	"6,691,058,620"	"5,712,447,394"	"8,197,360,665"	"5,575,901,875"	"4,098,680,333"	"8,197,360,665"	"4,968,573,875"	"4,098,680,333"	"5,123,350,416"	"3,105,358,022"	"2,561,675,208"	"5,123,350,416"	"3,105,358,672"	"5,123,350,416"	"3,105,358,672"	"3,485,013,762"	"3,105,358,672"	"3,485,013,762"	"3,105,358,511"	"3,485,013,762"	"3,105,367,602"
000002.SZ	万科A	"11,039,152,001"	"9,708,107,759"	"6,806,923,573"	"11,039,152,001"	"9,708,107,759"	"7,779,341,226"	"11,039,152,001"	"9,708,107,759"	"7,779,341,226"	"11,051,612,300"	"9,720,583,058"	"7,760,056,761"	"11,048,058,100"	"9,717,715,633"	"9,700,070,951"	"11,037,507,242"	"9,706,677,295"	"9,700,070,951"	"11,015,027,119"	"9,671,913,090"	"9,680,254,750"	"11,014,968,919"	"9,676,185,190"	"9,680,254,750"	"11,013,724,969"	"9,674,941,240"	"9,680,254,750"	"10,995,553,118"	"9,662,194,977"	"9,680,254,750"	"10,995,210,218"	"9,662,036,030"	"10,995,210,218"	"9,661,828,366"	"10,995,210,218"	"9,658,578,326"	"10,995,210,218"	"9,660,889,972"	"10,995,210,218"	"9,656,079,910"
000004.SZ	国农科技	"83,976,684"	"82,961,384"	"50,386,010"	"83,976,684"	"82,961,384"	"50,386,010"	"83,976,684"	"82,961,384"	"50,386,010"	"83,976,684"	"82,961,884"	"50,386,010"	"83,976,684"	"83,875,459"	"67,181,347"	"83,976,684"	"83,875,459"	"67,181,347"	"83,976,684"	"83,875,459"	"67,181,347"	"83,976,684"	"83,875,459"	"67,181,347"	"83,976,684"	"83,875,459"	"67,181,347"	"83,976,684"	"83,875,459"	"67,181,347"	"83,976,684"	"83,875,459"	"83,976,684"	"83,875,459"	"83,976,684"	"83,877,184"	"83,976,684"	"83,877,184"	"83,976,684"	"70,307,411"
000005.SZ	世纪星源	"1,058,536,842"	"913,743,007"	"740,975,789"	"1,058,536,842"	"913,743,007"	"740,975,789"	"1,058,536,842"	"913,743,007"	"740,975,789"	"1,058,536,842"	"913,743,007"	"740,975,789"	"914,333,607"	"913,743,007"	"731,466,886"	"914,333,607"	"913,743,007"	"731,466,886"	"914,333,607"	"913,743,007"	"731,466,886"	"914,333,607"	"913,743,007"	"731,466,886"	"914,333,607"	"913,743,007"	"731,466,886"	"914,333,607"	"913,743,007"	"731,466,886"	"914,333,607"	"913,743,007"	"914,333,607"	"913,743,007"	"914,333,607"	"913,743,007"	"914,333,607"	"913,743,007"	"914,333,607"	"913,743,007"
000006.SZ	深振业A	"1,349,995,046"	"1,345,151,388"	"944,996,532"	"1,349,995,046"	"1,345,151,388"	"944,996,532"	"1,349,995,046"	"1,345,151,388"	"944,996,532"	"1,349,995,046"	"1,340,266,070"	"944,996,532"	"1,349,995,046"	"1,341,487,400"	"944,996,532"	"1,349,995,046"	"1,338,897,143"	"944,996,532"	"1,349,995,046"	"1,338,897,143"	"944,996,532"	"1,349,995,046"	"1,338,241,583"	"944,996,532"	"1,349,995,046"	"1,335,952,936"	"944,996,532"	"1,285,709,568"	"1,265,370,993"	"899,996,698"	"989,007,360"	"973,360,802"	"989,007,360"	"967,848,273"	"989,007,360"	"967,849,773"	"760,774,893"	"740,890,392"	"760,774,893"	"740,905,392"
000007.SZ	全新好	"230,965,363"	"205,965,363"	"184,772,290"	"230,965,363"	"205,965,363"	"184,772,290"	"230,965,363"	"205,965,363"	"184,772,290"	"230,965,363"	"205,793,463"	"184,772,290"	"230,965,363"	"205,887,138"	"184,772,290"	"230,965,363"	"205,813,141"	"184,772,290"	"230,965,363"	"205,813,141"	"161,675,754"	"230,965,363"	"184,813,141"	"161,675,754"	"230,965,363"	"184,831,640"	"161,675,754"	"230,965,363"	"184,831,640"	"161,675,754"	"230,965,363"	"184,965,363"	"230,965,363"	"184,965,363"	"230,965,363"	"184,965,363"	"184,965,363"	"184,965,363"	"184,965,363"	"184,965,363"
000008.SZ	神州高铁	"2,809,078,279"	"1,495,228,561"	"827,312,784"	"2,757,709,279"	"1,494,939,643"	"827,312,784"	"2,757,709,279"	"1,494,939,643"	"827,312,784"	"2,409,432,927"	"640,138,626"	"722,829,878"	"803,144,309"	"213,594,042"	"240,943,293"	"303,601,640"	"147,306,236"	"151,800,820"	"303,601,640"	"147,306,236"	"121,440,656"	"303,601,640"	"147,306,236"	"121,440,656"	"303,601,640"	"147,306,236"	"121,440,656"	"151,800,820"	"73,653,118"	"60,720,328"	"73,653,208"	"73,653,118"	"73,653,208"	"73,653,118"	"73,653,208"	"73,653,118"	"73,653,208"	"73,653,118"	"73,653,208"	"51,715,710"
000009.SZ	中国宝安	"2,149,344,971"	"2,120,065,530"	"2,149,344,971"	"2,149,344,971"	"2,120,065,530"	"2,149,344,971"	"1,592,107,386"	"1,555,159,800"	"1,592,107,386"	"1,592,107,386"	"1,489,669,062"	"1,273,685,909"	"1,592,107,386"	"1,489,669,062"	"1,273,685,909"	"1,505,235,729"	"1,489,669,062"	"1,505,235,729"	"1,254,363,108"	"1,241,390,885"	"1,254,363,108"	"1,254,363,108"	"1,241,390,885"	"1,254,363,108"	"1,090,750,529"	"1,079,470,335"	"1,090,750,529"	"1,090,750,529"	"1,079,470,335"	"1,090,750,529"	"1,090,750,529"	"1,079,437,690"	"1,090,750,529"	"1,079,437,690"	"1,090,750,529"	"1,075,802,251"	"1,090,750,529"	"1,072,746,663"	"1,090,750,529"	"1,071,298,932"
000010.SZ	美丽生态	"819,854,713"	"407,929,925"	"409,927,357"	"819,854,713"	"407,929,925"	"409,927,357"	"819,854,713"	"407,929,925"	"409,927,357"	"819,854,713"	"407,929,925"	"352,806,570"	"588,069,788"	"358,157,448"	"352,841,873"	"588,069,788"	"358,157,448"	"352,841,873"	"588,069,788"	"271,175,384"	"294,034,894"	"588,069,788"	"271,175,384"	"294,034,894"	"147,017,448"	"67,793,846"	"73,508,724"	"147,017,448"	"67,793,846"	"73,508,724"	"147,017,448"	"67,793,846"	"147,017,448"	"67,793,846"	"147,017,448"	"67,793,846"	"147,017,448"	"67,793,846"	"147,017,448"	"67,793,844"
000011.SZ	深物业A	"595,979,092"	"175,862,626"	"158,512,155"	"595,979,092"	"175,862,626"	"158,512,155"	"595,979,092"	"175,862,626"	"158,512,155"	"595,979,092"	"175,862,626"	"158,512,155"	"595,979,092"	"175,862,626"	"158,512,155"	"595,979,092"	"175,862,626"	"158,512,155"	"595,979,092"	"175,862,626"	"158,512,155"	"595,979,092"	"175,812,811"	"158,512,155"	"595,979,092"	"175,734,224"	"158,512,155"	"595,979,092"	"145,935,270"	"158,512,155"	"595,979,092"	"145,154,685"	"595,979,092"	"145,154,685"	"595,979,092"	"142,404,390"	"595,979,092"	"139,737,297"	"595,979,092"	"139,737,298"
000012.SZ	南玻A	"2,075,335,560"	"1,304,071,902"	"918,926,098"	"2,075,335,560"	"1,304,071,902"	"918,926,098"	"2,075,335,560"	"1,304,071,902"	"918,926,098"	"2,075,335,560"	"1,304,071,902"	"1,050,201,254"	"2,075,335,560"	"1,302,552,127"	"1,312,751,568"	"2,075,335,560"	"1,302,768,571"	"1,312,751,568"	"2,075,335,560"	"1,302,768,571"	"1,312,751,568"	"2,075,335,560"	"1,302,467,371"	"1,312,751,568"	"2,075,335,560"	"1,303,641,590"	"1,312,751,568"	"2,075,335,560"	"1,303,641,590"	"1,312,751,568"	"2,075,335,560"	"1,301,794,715"	"2,075,837,060"	"1,289,832,184"	"2,076,143,060"	"1,289,832,184"	"2,076,721,060"	"1,274,485,555"	"2,078,582,560"	"981,235,555"
000014.SZ	沙河股份	"201,705,187"	"201,705,187"	"121,023,112"	"201,705,187"	"201,705,187"	"121,023,112"	"201,705,187"	"201,705,187"	"121,023,112"	"201,705,187"	"201,705,187"	"121,023,112"	"201,705,187"	"201,705,187"	"141,193,631"	"201,705,187"	"201,705,187"	"141,193,631"	"201,705,187"	"201,705,187"	"141,193,631"	"201,705,187"	"201,705,187"	"141,193,631"	"201,705,187"	"201,705,187"	"141,193,631"	"201,705,187"	"201,705,187"	"141,193,631"	"201,705,187"	"201,705,187"	"201,705,187"	"201,705,187"	"201,705,187"	"201,705,187"	"201,705,187"	"201,704,238"	"201,705,187"	"201,704,238"
000016.SZ	深康佳A	"2,407,945,408"	"1,596,593,800"	"1,117,615,660"	"2,407,945,408"	"1,596,593,800"	"1,117,615,660"	"2,407,945,408"	"1,596,593,800"	"1,117,615,660"	"2,407,945,408"	"1,199,829,920"	"1,117,615,660"	"1,203,972,704"	"599,914,960"	"558,807,830"	"1,203,972,704"	"599,914,960"	"558,807,830"	"1,203,972,704"	"599,914,960"	"638,637,520"	"1,203,972,704"	"599,914,960"	"638,637,520"	"1,203,972,704"	"599,914,960"	"638,637,520"	"1,203,972,704"	"599,914,960"	"638,637,520"	"1,203,972,704"	"599,914,960"	"1,203,972,704"	"599,908,360"	"1,203,972,704"	"599,910,010"	"1,203,972,704"	"599,910,010"	"1,203,972,704"	"599,910,010"
000017.SZ	深中华A	"551,347,947"	"302,980,258"	"242,387,972"	"551,347,947"	"302,980,258"	"242,387,972"	"551,347,947"	"302,980,258"	"242,387,972"	"551,347,947"	"302,978,758"	"242,387,972"	"551,347,947"	"302,978,758"	"242,387,972"	"551,347,947"	"302,976,733"	"242,387,972"	"551,347,947"	"302,976,228"	"212,089,476"	"551,347,947"	"302,976,228"	"212,089,476"	"551,347,947"	"293,012,400"	"212,089,476"	"551,347,947"	"265,445,003"	"212,089,476"	"551,347,947"	"265,445,003"	"551,347,947"	"193,773,360"	"551,347,947"	"193,773,360"	"551,347,947"	"116,259,843"	"551,347,947"	"116,146,226"
000018.SZ	神州长城	"1,698,245,011"	"753,405,969"	"286,888,356"	"1,698,245,011"	"378,159,671"	"215,166,267"	"1,698,245,011"	"378,159,671"	"215,166,267"	"446,906,582"	"99,604,053"	"52,847,855"	"169,142,356"	"99,720,453"	"59,832,272"	"169,142,356"	"99,720,453"	"59,832,272"	"169,142,356"	"99,720,453"	"59,832,272"	"169,142,356"	"99,720,453"	"49,860,227"	"169,142,356"	"99,720,453"	"49,860,227"	"169,142,356"	"99,720,453"	"49,860,227"	"169,142,356"	"99,720,453"	"169,142,356"	"99,720,453"	"169,142,356"	"99,720,453"	"169,142,356"	"99,720,453"	"169,142,356"	"99,720,453"
000019.SZ	深深宝A	"451,620,276"	"378,152,315"	"283,202,833"	"451,620,276"	"378,152,315"	"283,202,833"	"451,620,276"	"378,152,315"	"283,202,833"	"301,080,184"	"252,101,543"	"188,801,889"	"301,080,184"	"252,252,368"	"161,830,190"	"301,080,184"	"252,252,368"	"161,830,190"	"301,080,184"	"243,272,991"	"161,830,190"	"250,900,154"	"202,727,493"	"134,858,492"	"250,900,154"	"202,727,493"	"112,382,077"	"250,900,154"	"202,727,493"	"89,905,662"	"250,900,154"	"141,233,241"	"250,900,154"	"141,233,241"	"181,923,088"	"141,233,241"	"181,923,088"	"141,233,241"	"181,923,088"	"141,233,241"
000020.SZ	深华发A	"283,161,227"	"181,165,391"	"72,466,156"	"283,161,227"	"181,165,391"	"72,466,156"	"283,161,227"	"181,165,391"	"72,466,156"	"283,161,227"	"181,165,391"	"72,466,156"	"283,161,227"	"64,675,497"	"72,466,156"	"283,161,227"	"64,675,497"	"72,466,156"	"283,161,227"	"64,675,497"	"72,466,156"	"283,161,227"	"64,675,497"	"72,466,156"	"283,161,227"	"64,675,497"	"72,466,156"	"283,161,227"	"64,675,497"	"72,466,156"	"283,161,227"	"64,675,497"	"283,161,227"	"64,675,497"	"283,161,227"	"64,675,497"	"283,161,227"	"64,675,497"	"283,161,227"	"64,675,497"
000021.SZ	深科技	"1,471,259,363"	"1,469,814,362"	"735,629,682"	"1,471,259,363"	"1,469,814,362"	"735,629,682"	"1,471,259,363"	"1,469,814,362"	"735,629,682"	"1,471,259,363"	"1,469,814,362"	"735,629,682"	"1,471,259,363"	"1,469,814,362"	"735,629,682"	"1,471,259,363"	"1,469,814,362"	"588,503,745"	"1,471,259,363"	"1,317,832,780"	"588,503,745"	"1,471,259,363"	"1,317,832,780"	"588,503,745"	"1,319,277,781"	"1,317,832,780"	"659,638,891"	"1,319,277,781"	"1,317,832,780"	"659,638,891"	"1,319,277,781"	"1,317,894,655"	"1,319,277,781"	"1,317,894,655"	"1,319,277,781"	"1,317,894,655"	"1,319,277,781"	"1,317,894,655"	"1,319,277,781"	"1,317,894,655"
000022.SZ	深赤湾A	"644,763,730"	"464,866,050"	"139,460,490"	"644,763,730"	"464,866,050"	"139,460,490"	"644,763,730"	"464,866,050"	"139,460,490"	"644,763,730"	"464,866,999"	"139,460,490"	"644,763,730"	"464,867,324"	"139,460,490"	"644,763,730"	"464,867,324"	"139,460,490"	"644,763,730"	"464,867,324"	"139,460,490"	"644,763,730"	"464,867,324"	"139,460,490"	"644,763,730"	"464,763,965"	"139,460,490"	"644,763,730"	"464,789,805"	"139,460,490"	"644,763,730"	"464,789,805"	"644,763,730"	"464,789,805"	"644,763,730"	"464,789,805"	"644,763,730"	"464,789,805"	"644,763,730"	"464,789,805"
000023.SZ	深天地A	"138,756,240"	"138,756,240"	"83,253,744"	"138,756,240"	"138,756,240"	"83,253,744"	"138,756,240"	"138,756,240"	"83,253,744"	"138,756,240"	"138,756,240"	"83,253,744"	"138,756,240"	"138,756,240"	"83,253,744"	"138,756,240"	"138,756,240"	"83,253,744"	"138,756,240"	"138,756,240"	"83,253,744"	"138,756,240"	"138,756,240"	"83,253,744"	"138,756,240"	"138,756,240"	"83,253,744"	"138,756,240"	"105,717,396"	"83,253,744"	"138,756,240"	"105,717,396"	"138,756,240"	"105,717,396"	"138,756,240"	"98,779,584"	"138,756,240"	"98,779,584"	"138,756,240"	"98,770,414"
000025.SZ	特力A	"297,281,600"	"193,881,600"	"54,176,320"	"297,281,600"	"193,881,600"	"54,176,320"	"297,281,600"	"179,294,544"	"54,176,320"	"297,281,600"	"179,294,544"	"54,176,320"	"297,281,600"	"179,294,544"	"54,176,320"	"220,281,600"	"179,294,544"	"58,164,480"	"220,281,600"	"179,294,544"	"58,164,480"	"220,281,600"	"179,294,544"	"58,164,480"	"220,281,600"	"179,294,544"	"58,164,480"	"220,281,600"	"179,294,544"	"58,164,480"	"220,281,600"	"179,294,544"	"220,281,600"	"179,294,544"	"220,281,600"	"179,294,544"	"220,281,600"	"179,294,544"	"220,281,600"	"179,294,544"
000026.SZ	飞亚达A	"438,744,881"	"311,070,137"	"178,548,441"	"438,744,881"	"311,070,137"	"178,548,441"	"438,744,881"	"311,070,137"	"178,548,441"	"392,767,870"	"311,070,137"	"155,559,935"	"392,767,870"	"311,070,137"	"155,559,935"	"392,767,870"	"311,070,137"	"155,559,935"	"392,767,870"	"311,070,137"	"155,559,935"	"392,767,870"	"311,070,137"	"155,559,936"	"392,767,870"	"148,092,810"	"155,559,936"	"392,767,870"	"148,092,810"	"155,559,936"	"392,767,870"	"148,092,810"	"392,767,870"	"111,365,764"	"392,767,870"	"111,365,764"	"280,548,479"	"79,546,974"	"249,317,999"	"79,546,974"
000027.SZ	深圳能源	"3,964,491,597"	"3,964,491,597"	"1,189,347,479"	"3,964,491,597"	"3,964,491,597"	"1,189,347,479"	"3,964,491,597"	"3,964,491,597"	"1,189,347,479"	"3,964,491,597"	"1,437,524,963"	"1,189,347,479"	"3,964,491,597"	"1,437,524,963"	"1,189,347,479"	"2,642,994,398"	"958,349,975"	"792,898,319"	"2,642,994,398"	"958,349,975"	"792,898,319"	"2,642,994,398"	"958,349,975"	"792,898,319"	"2,642,994,398"	"958,349,975"	"792,898,319"	"2,642,994,398"	"2,642,994,398"	"792,898,319"	"2,642,994,398"	"2,642,994,398"	"2,642,994,398"	"2,642,994,398"	"2,642,994,398"	"2,642,994,398"	"2,202,495,332"	"598,657,162"	"2,202,495,332"	"598,657,162"
000028.SZ	国药一致	"362,631,943"	"233,261,812"	"123,098,537"	"362,631,943"	"233,261,812"	"123,098,537"	"362,631,943"	"233,261,812"	"123,098,537"	"362,631,943"	"233,261,812"	"123,098,537"	"362,631,943"	"233,261,812"	"123,098,537"	"362,631,943"	"233,261,812"	"123,098,537"	"362,631,943"	"233,261,812"	"123,098,537"	"288,149,400"	"233,261,149"	"139,958,280"	"288,149,400"	"233,261,149"	"139,958,280"	"288,149,400"	"233,260,265"	"139,958,280"	"288,149,400"	"233,260,265"	"288,149,400"	"233,259,086"	"288,149,400"	"233,259,086"	"288,149,400"	"233,259,086"	"288,149,400"	"233,257,514"
000029.SZ	深深房A	"1,011,660,000"	"891,660,000"	"267,498,000"	"1,011,660,000"	"891,660,000"	"267,498,000"	"1,011,660,000"	"891,660,000"	"267,498,000"	"1,011,660,000"	"891,660,000"	"267,498,000"	"1,011,660,000"	"891,660,000"	"267,498,000"	"1,011,660,000"	"891,660,000"	"267,498,000"	"1,011,660,000"	"891,660,000"	"267,498,000"	"1,011,660,000"	"891,660,000"	"267,498,000"	"1,011,660,000"	"891,660,000"	"267,498,000"	"1,011,660,000"	"891,660,000"	"267,498,000"	"1,011,660,000"	"891,660,000"	"1,011,660,000"	"891,660,000"	"1,011,660,000"	"891,660,000"	"1,011,660,000"	"891,660,000"	"1,011,660,000"	"891,660,000"
000030.SZ	富奥股份	"1,293,251,508"	"1,247,233,636"	"503,638,056"	"1,293,251,508"	"1,247,233,636"	"503,638,056"	"1,293,251,508"	"1,247,233,636"	"503,638,056"	"1,293,251,508"	"560,831,743"	"503,638,056"	"1,298,695,140"	"560,831,743"	"503,638,056"	"1,298,695,140"	"560,561,743"	"377,728,542"	"1,298,695,140"	"496,720,681"	"377,728,542"	"1,298,695,140"	"184,976,240"	"251,819,028"	"1,298,695,140"	"184,976,240"	"251,819,028"	"288,420,000"	"179,669,904"	"99,528,000"	"288,420,000"	"134,983,573"	"288,420,000"	"95,315,577"	"288,420,000"	"68,735,018"	"288,420,000"	"68,735,018"	"288,420,000"	"66,348,879"
000031.SZ	中粮地产	"1,813,731,596"	"1,813,722,958"	"1,088,238,958"	"1,813,731,596"	"1,813,722,958"	"1,088,238,958"	"1,813,731,596"	"1,813,722,958"	"1,088,238,958"	"1,813,731,596"	"1,813,720,079"	"906,865,798"	"1,813,731,596"	"1,813,720,079"	"906,865,798"	"1,813,731,596"	"1,813,720,079"	"906,865,798"	"1,813,731,596"	"1,813,720,079"	"906,865,798"	"1,813,731,596"	"1,813,720,079"	"906,865,798"	"1,813,731,596"	"1,813,720,079"	"906,865,798"	"1,813,731,596"	"1,813,720,079"	"906,865,798"	"1,813,731,596"	"1,813,720,079"	"1,813,731,596"	"1,813,720,079"	"1,813,731,596"	"1,813,716,240"	"1,813,731,596"	"1,813,716,240"	"1,813,731,596"	"1,813,716,240"
000032.SZ	深桑达A	"422,254,134"	"279,435,887"	"168,901,654"	"422,254,134"	"279,435,887"	"168,901,654"	"422,254,134"	"279,435,887"	"168,901,654"	"351,878,445"	"232,863,239"	"140,751,378"	"232,864,320"	"232,863,239"	"139,718,592"	"232,864,320"	"232,841,128"	"139,718,592"	"232,864,320"	"232,827,092"	"139,718,592"	"232,864,320"	"232,826,500"	"139,718,592"	"232,864,320"	"232,826,500"	"139,718,592"	"232,864,320"	"232,819,164"	"139,718,592"	"232,864,320"	"232,819,164"	"232,864,320"	"232,819,164"	"232,864,320"	"232,819,164"	"232,864,320"	"232,819,164"	"232,864,320"	"232,819,164"
000033.SZ	*ST新都	"429,720,035"	"429,720,035"	"343,776,028"	"429,720,035"	"429,720,035"	"343,776,028"	"429,720,035"	"429,720,035"	"343,776,028"	"329,402,050"	"329,402,050"	"263,521,640"	"329,402,050"	"329,402,050"	"263,521,640"	"329,402,050"	"329,402,050"	"263,521,640"	"329,402,050"	"329,402,050"	"263,521,640"	"329,402,050"	"329,402,050"	"263,521,640"	"329,402,050"	"329,402,050"	"263,521,640"	"329,402,050"	"329,402,050"	"263,521,640"	"329,402,050"	"329,402,050"	"329,402,050"	"329,402,050"	"329,402,050"	"329,402,050"	"329,402,050"	"329,402,050"	"329,402,050"	"329,402,050"
000034.SZ	神州数码	"654,070,434"	"357,954,878"	"327,035,217"	"654,070,434"	"357,954,878"	"327,035,217"	"654,070,434"	"340,053,207"	"327,035,217"	"357,973,531"	"340,056,808"	"250,581,472"	"357,973,531"	"340,064,308"	"250,581,472"	"357,973,531"	"340,064,308"	"250,581,472"	"357,973,531"	"340,064,308"	"214,784,119"	"357,973,531"	"340,064,308"	"214,784,119"	"357,973,531"	"340,064,308"	"214,784,119"	"357,973,531"	"340,064,308"	"214,784,119"	"357,973,531"	"340,064,308"	"357,973,531"	"340,063,207"	"357,973,531"	"203,240,395"	"357,973,531"	"203,238,927"	"357,973,531"	"188,530,228"
000035.SZ	中国天楹	"1,238,557,742"	"811,601,602"	"743,134,645"	"1,238,557,742"	"811,601,602"	"743,134,645"	"1,238,557,742"	"811,601,602"	"743,134,645"	"619,278,871"	"403,550,801"	"371,567,323"	"619,278,871"	"353,626,889"	"247,711,548"	"619,278,871"	"188,953,585"	"247,711,548"	"567,104,959"	"188,953,707"	"170,131,488"	"188,953,707"	"188,953,707"	"188,953,707"	"188,953,707"	"188,953,707"	"132,267,595"	"188,953,707"	"188,953,707"	"132,267,595"	"150,006,560"	"85,392,560"	"150,006,560"	"85,392,560"	"150,006,560"	"85,392,560"	"150,006,560"	"85,392,560"	"150,006,560"	"85,392,560"
000036.SZ	华联控股	"1,141,587,712"	"1,128,260,212"	"799,111,398"	"1,141,587,712"	"1,128,260,212"	"798,341,398"	"1,140,487,712"	"1,123,880,212"	"798,341,398"	"1,140,487,712"	"1,123,880,212"	"798,341,398"	"1,123,887,712"	"1,123,880,212"	"786,721,398"	"1,123,887,712"	"1,123,880,212"	"786,721,398"	"1,123,887,712"	"1,123,880,212"	"786,721,398"	"1,123,887,712"	"1,123,880,212"	"786,721,398"	"1,123,887,712"	"1,123,887,712"	"786,721,398"	"1,123,887,712"	"1,123,887,712"	"786,721,398"	"1,123,887,712"	"1,123,887,712"	"1,123,887,712"	"1,123,887,712"	"1,123,887,712"	"1,123,887,712"	"1,123,887,712"	"1,123,887,712"	"1,123,887,712"	"1,123,887,712"
000037.SZ	*ST南电A	"602,762,596"	"338,895,157"	"203,344,890"	"602,762,596"	"338,895,157"	"203,344,890"	"602,762,596"	"338,895,157"	"203,344,890"	"602,762,596"	"338,895,157"	"203,344,890"	"602,762,596"	"338,895,157"	"203,344,890"	"602,762,596"	"338,893,630"	"169,454,075"	"602,762,596"	"338,894,012"	"169,454,075"	"602,762,596"	"338,894,012"	"169,454,075"	"602,762,596"	"338,894,012"	"169,454,075"	"602,762,596"	"338,894,012"	"169,454,075"	"602,762,596"	"338,894,012"	"602,762,596"	"338,894,012"	"602,762,596"	"338,894,012"	"602,762,596"	"338,895,157"	"602,762,596"	"338,895,157"
000038.SZ	深大通	"326,735,887"	"37,731,440"	"39,208,306"	"326,735,887"	"37,731,440"	"39,208,306"	"326,735,887"	"37,731,440"	"39,208,306"	"96,227,998"	"37,731,440"	"38,491,199"	"96,227,998"	"28,031,998"	"28,868,399"	"96,227,998"	"28,031,998"	"28,868,399"	"96,227,998"	"28,031,998"	"28,868,399"	"96,227,998"	"24,881,998"	"28,868,399"	"96,227,998"	"24,881,998"	"28,868,399"	"96,227,998"	"24,881,998"	"27,145,800"	"96,227,998"	"24,881,998"	"96,227,998"	"24,881,998"	"96,227,998"	"24,881,998"	"96,227,998"	"24,881,998"	"96,227,998"	"24,881,998"
000039.SZ	中集集团	"2,978,576,986"	"1,261,134,351"	"757,072,366"	"2,978,363,886"	"1,260,921,251"	"739,149,325"	"2,978,359,386"	"1,260,895,751"	"739,149,325"	"2,977,819,686"	"1,260,377,051"	"739,149,325"	"2,687,085,016"	"1,255,970,981"	"862,340,879"	"2,672,628,551"	"1,241,514,516"	"862,340,879"	"2,664,588,601"	"1,233,662,066"	"862,340,879"	"2,662,396,051"	"1,231,214,714"	"862,340,879"	"2,662,396,051"	"1,231,544,516"	"739,149,325"	"2,662,396,051"	"1,231,544,516"	"862,340,879"	"2,662,396,051"	"1,231,542,716"	"2,662,396,051"	"1,231,542,716"	"2,662,396,051"	"1,231,295,365"	"2,662,396,051"	"1,231,295,365"	"2,662,396,051"	"1,231,295,365"
000040.SZ	东旭蓝天	"1,337,173,272"	"464,588,364"	"401,151,982"	"1,337,173,272"	"464,588,364"	"401,151,982"	"469,593,364"	"464,588,364"	"328,715,355"	"469,593,364"	"464,583,364"	"328,715,355"	"469,593,364"	"464,588,364"	"328,715,355"	"469,593,364"	"464,438,446"	"328,715,355"	"469,593,364"	"464,438,446"	"328,715,355"	"469,593,364"	"464,438,446"	"328,715,355"	"469,593,364"	"464,081,902"	"328,715,355"	"469,593,364"	"464,171,038"	"328,715,355"	"469,593,364"	"464,171,038"	"469,593,364"	"464,133,538"	"469,593,364"	"435,978,559"	"469,593,364"	"435,978,559"	"469,593,364"	"365,978,559"
